1779691111.059333275	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691111.400803258	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691111.742975209	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691112.086198751	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691112.427850021	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691112.769905347	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691113.111090479	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691113.454961446	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691113.798073834	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691114.138370200	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691114.480442887	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691114.824329235	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691115.163247916	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691115.504294291	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691115.849112306	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691116.192767915	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691116.535112442	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777262080  
1779691116.876668627	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777266176  
1779691117.219796184	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777270272  
1779691117.564300686	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777274368  
1779691117.906679074	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777278464  
1779691118.248224729	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777286656  
1779691118.591407019	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777286656  
1779691118.935168551	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777290752  
1779691119.277579400	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777290752  
1779691119.620602983	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691119.964278982	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691120.307501873	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691120.652692902	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691121.002401310	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691121.346537557	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691121.690137723	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691122.037356952	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691122.381820192	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691122.725872995	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691123.071266452	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691123.420142196	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691123.763094276	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691124.111959390	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777294848  
1779691124.454950221	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691124.798556226	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691125.139931683	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691125.483215036	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691125.831744686	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691126.173025339	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691126.516482508	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773100544  
1779691126.860559391	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773104640  
1779691127.203312553	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773108736  
1779691127.543343236	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773112832  
1779691127.886615767	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773116928  
1779691128.229914050	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22773121024  
