1779690884.236747611	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690884.579648302	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690884.920759242	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690885.263254887	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690885.606354886	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690885.948337260	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690886.290156918	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690886.633032988	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690886.975157607	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690887.318728604	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690887.658786842	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690888.000954943	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690888.342085872	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690888.682725693	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690889.021942356	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690889.361879218	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690889.703495837	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690890.046437618	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690890.388158980	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690890.730747047	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690891.075601395	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690891.415932461	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690891.758550819	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690892.101005051	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690892.441661681	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690892.784488997	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690893.124026122	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690893.463365199	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690893.804018958	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690894.144951328	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690894.489549754	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690894.833239774	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690895.173699875	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690895.513329593	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690895.854419749	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690896.196179802	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690896.537004687	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690896.877796141	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690897.219456869	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690897.561271654	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690897.902254705	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690898.241771158	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690898.583977977	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690898.925343933	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690899.265542483	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690899.605148489	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690899.949480613	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690900.292420831	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420609536  
1779690900.631877241	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690900.973096911	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690901.316875642	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690901.661052019	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690902.001998888	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690902.343543610	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690902.685173616	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690903.027275751	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690903.368365594	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690903.711537601	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420613632  
1779690904.056435907	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690904.396693957	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690904.740035200	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690905.083844052	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690905.424613443	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690905.767061910	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690906.110202505	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690906.452416103	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690906.794645051	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690907.135899981	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690907.479986763	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420617728  
1779690907.820312695	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690908.160072505	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690908.500283292	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690908.843077743	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690909.182446667	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690909.524506358	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690909.864112941	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690910.206009625	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
1779690910.547794035	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420621824  
